"","X","Series","Period","Method","RMSE","MAE","MAPE"
"4734",114,"N1289","QUARTERLY","BSTS",0.158108581474023,0.128691058153542,10.4361241388047
"4735",115,"N1289","QUARTERLY","ETS",0.103721265892203,0.0815611917335976,6.59050825091996
"4736",116,"N1289","QUARTERLY","THETA",0.0909421224979843,0.0729429250100465,5.91901707626546
"4737",117,"N1289","QUARTERLY","BEA",0.104188835424211,0.0829451270270711,6.72231327582045
"4738",118,"N1289","QUARTERLY","EAT",0.0825449250267636,0.0672903821918848,5.48282007080759
"4739",119,"N1289","QUARTERLY","BAT",0.099946232324435,0.0800723714525541,6.49848288426895
"4740",120,"N1289","QUARTERLY","BET",0.117264553065088,0.0932906782331804,7.5478371019345
"4741",121,"N1289","QUARTERLY","BEAT",0.100853249752227,0.080444576522815,6.52148922593171
"4742",122,"N1289","QUARTERLY","medianBEAT",0.0973815050363091,0.0779075500529081,6.31518625495503
"4743",123,"N1289","QUARTERLY","meanBaggedBEAT",0.11563173814442,0.090910031057395,7.33863452726519
"4744",124,"N1289","QUARTERLY","medianBaggedBEAT",0.102495829958723,0.0808938819647099,6.54150017762376
"4745",125,"N1289","QUARTERLY","meanPertBEAT",0.101920854372529,0.0821753088667461,6.67244436954237
"4746",126,"N1289","QUARTERLY","medianPertBEAT",0.101029728238391,0.0813906626123862,6.60795952157644
"4747",127,"N1290","QUARTERLY","Auto.Arima",0.141309128511879,0.112703677210232,9.46907862733451
"4748",128,"N1290","QUARTERLY","BSTS",0.0922347808708285,0.0765739476843485,6.54744657377396
"4749",129,"N1290","QUARTERLY","ETS",0.141303736286589,0.112700206466837,9.46880185531596
"4750",130,"N1290","QUARTERLY","THETA",0.118948481146822,0.0954899792903143,8.03643449963708
"4751",131,"N1290","QUARTERLY","BEA",0.123799208521166,0.100659277120472,8.49510901880815
"4752",132,"N1290","QUARTERLY","EAT",0.133822762197149,0.106964620989128,8.99143832742919
"4753",133,"N1290","QUARTERLY","BAT",0.116476596017623,0.0949225347282982,8.01765323358185
"4754",134,"N1290","QUARTERLY","BET",0.116474935651272,0.0949213778138333,8.01756097624234
"4755",135,"N1290","QUARTERLY","BEAT",0.122566415955735,0.0993669526629329,8.38044038901538
"4756",136,"N1290","QUARTERLY","medianBEAT",0.130090232918283,0.104095092878576,8.75261817747652
"4757",137,"N1290","QUARTERLY","meanBaggedBEAT",0.141296384900245,0.114098250098591,9.61230821819966
"4758",138,"N1290","QUARTERLY","medianBaggedBEAT",0.138365151240942,0.110988423339878,9.33605071606206
"4759",139,"N1290","QUARTERLY","meanPertBEAT",0.156982653802255,0.125914488116211,10.5883599685469
"4760",140,"N1290","QUARTERLY","medianPertBEAT",0.154485875902523,0.123556443689694,10.3843209493202
"4761",1,"N0121","YEARLY","Auto.Arima",0.732860754223784,0.612719469308621,122.477816615299
"4762",2,"N0121","YEARLY","BSTS",0.706207135349249,0.550483257236754,134.855153919946
"4763",3,"N0121","YEARLY","ETS",0.737849395961998,0.621843812464592,121.856690755506
"4764",4,"N0121","YEARLY","THETA",0.72050858737002,0.5910939646497,126.70243716724
"4765",5,"N0121","YEARLY","BEA",0.722489381478769,0.595015513003322,126.396553763584
"4766",6,"N0121","YEARLY","EAT",0.729968819369434,0.608552415474304,123.678981512682
"4767",7,"N0121","YEARLY","BAT",0.717607177270455,0.584765563731692,128.011802567495
"4768",8,"N0121","YEARLY","BET",0.718929300786303,0.587807011450348,127.804760614231
"4769",9,"N0121","YEARLY","BEAT",0.721989770038934,0.594035125914917,126.473024614498
"4770",10,"N0121","YEARLY","medianBEAT",0.726307650577961,0.60190671697916,124.59012689127
"4771",11,"N0121","YEARLY","meanBaggedBEAT",0.714566663795452,0.578294643692544,128.924415858389
"4772",12,"N0121","YEARLY","medianBaggedBEAT",0.716585851439398,0.582777558868372,129.732025847043
"4773",13,"N0121","YEARLY","meanPertBEAT",0.713163102284382,0.57454015405887,129.624917132826
"4774",14,"N0121","YEARLY","medianPertBEAT",0.715321237472735,0.577668130954843,128.047711548755
"4775",15,"N0122","YEARLY","Auto.Arima",0.813519863998518,0.74775178821976,66.8852018155596
"4776",16,"N0122","YEARLY","BSTS",0.456749820976423,0.386700906730975,36.278879238446
"4777",17,"N0122","YEARLY","ETS",0.480312561189952,0.411775058836263,38.4657779755671
"4778",18,"N0122","YEARLY","THETA",0.680043422301319,0.61819568173706,55.9263647298958
"4779",19,"N0122","YEARLY","BEA",0.575808588228489,0.515409251262333,47.2099530098576
"4780",20,"N0122","YEARLY","EAT",0.654185289494123,0.592574176264361,53.7591148403408
"4781",21,"N0122","YEARLY","BAT",0.643336492076922,0.584216125562598,53.0301485946338
"4782",22,"N0122","YEARLY","BET",0.534670279526398,0.472223882434766,43.5570073146363
"4783",23,"N0122","YEARLY","BEAT",0.601295956593432,0.541105858881014,49.3890559398671
"4784",24,"N0122","YEARLY","medianBEAT",0.579400013997758,0.52048410074818,47.5783915053596
"4785",25,"N0122","YEARLY","meanBaggedBEAT",0.835321823109081,0.778800657043808,69.4185022156044
"4786",26,"N0122","YEARLY","medianBaggedBEAT",0.858403466774261,0.800409736248486,71.2712741426578
"4787",27,"N0122","YEARLY","meanPertBEAT",0.868642929195392,0.811597887825017,72.1887550332184
"4788",28,"N0122","YEARLY","medianPertBEAT",0.862158307257932,0.802535607822034,71.38493582162
"4789",29,"N0123","YEARLY","Auto.Arima",0.778275331356733,0.654826889430207,29.4517827455621
"4790",30,"N0123","YEARLY","BSTS",0.634683686425691,0.556456150563937,26.5125226316186
"4791",31,"N0123","YEARLY","ETS",0.493055972566036,0.400970547685977,21.4457816041436
"4792",32,"N0123","YEARLY","THETA",0.817843339250031,0.717787986933651,31.9522526486414
"4793",33,"N0123","YEARLY","BEA",0.624719094643031,0.53741786256004,25.8033623271081
"4794",34,"N0123","YEARLY","EAT",0.679650768861639,0.591195141349945,27.6166056661157
"4795",35,"N0123","YEARLY","BAT",0.740201284860572,0.643023675642598,29.3055193419407
"4796",36,"N0123","YEARLY","BET",0.633230491140448,0.558404895061188,26.6368522948012
"4797",37,"N0123","YEARLY","BEAT",0.668234460485084,0.582510393653443,27.3405849074914
"4798",38,"N0123","YEARLY","medianBEAT",0.704897490432734,0.605641519997072,27.9821526885903
"4799",39,"N0123","YEARLY","meanBaggedBEAT",0.716160113597975,0.625587551719318,28.7766642999921
"4800",40,"N0123","YEARLY","medianBaggedBEAT",0.766874400734471,0.665414342426652,30.0625078338176
"4801",41,"N0123","YEARLY","meanPertBEAT",0.775926354765927,0.676932036124284,30.5440461333248
"4802",42,"N0123","YEARLY","medianPertBEAT",0.791295995474328,0.689496434611993,30.9209748669408
"4803",43,"N0124","YEARLY","Auto.Arima",0.831120901362083,0.741483204065572,49.8738677256909
"4804",44,"N0124","YEARLY","BSTS",0.800480442770233,0.679789472893154,46.3765093216981
"4805",45,"N0124","YEARLY","ETS",0.253189982691734,0.220509055690214,14.8858889648254
"4806",46,"N0124","YEARLY","THETA",0.445398608650425,0.340494287142978,23.92473269799
"4807",47,"N0124","YEARLY","BEA",0.615895991824922,0.518292299945753,35.5036164795242
"4808",48,"N0124","YEARLY","EAT",0.497790445559524,0.405193904695694,28.0196909382881
"4809",49,"N0124","YEARLY","BAT",0.688157791835554,0.587255654700568,40.0583699151263
"4810",50,"N0124","YEARLY","BET",0.491082144113575,0.384629327638222,26.8539048036239
"4811",51,"N0124","YEARLY","BEAT",0.572347091824696,0.473842796745059,32.6088955341406
"4812",52,"N0124","YEARLY","medianBEAT",0.613599451251679,0.502870350857449,34.6699784836251
"4813",53,"N0124","YEARLY","meanBaggedBEAT",0.639576423744554,0.537339962923343,36.8145385240971
"4814",54,"N0124","YEARLY","medianBaggedBEAT",0.575782309451659,0.476097312808666,32.7619809669223
"4815",55,"N0124","YEARLY","meanPertBEAT",0.623687885197139,0.523652573181174,35.8915139103521
"4816",56,"N0124","YEARLY","medianPertBEAT",0.561950512185299,0.458574730470347,31.6805536020512
"4817",57,"N0125","YEARLY","Auto.Arima",0.145217154645803,0.115592455800436,12.2740124167311
"4818",58,"N0125","YEARLY","BSTS",0.20753378935169,0.166264429530346,18.7165375222607
"4819",59,"N0125","YEARLY","ETS",0.146172054934954,0.11764548320711,12.4037185057543
"4820",60,"N0125","YEARLY","THETA",0.144049905363783,0.111967377399383,12.0912495163277
"4821",61,"N0125","YEARLY","BEA",0.14837591430416,0.112504403315133,12.5551144944481
"4822",62,"N0125","YEARLY","EAT",0.144879578986181,0.114700369836935,12.219922183587
"4823",63,"N0125","YEARLY","BAT",0.150144969122539,0.112523809516423,12.6400792114038
"4824",64,"N0125","YEARLY","BET",0.149606468050575,0.112523809516423,12.6156282539863
"4825",65,"N0125","YEARLY","BEAT",0.146319968507415,0.112370146836195,12.439148249918
"4826",66,"N0125","YEARLY","medianBEAT",0.144442749323683,0.113227813151848,12.1280240225034
"4827",67,"N0125","YEARLY","meanBaggedBEAT",0.148283935435495,0.116952318443456,12.8345205954906
"4828",68,"N0125","YEARLY","medianBaggedBEAT",0.146749098756899,0.119519652901681,12.7940485442042
"4829",69,"N0125","YEARLY","meanPertBEAT",0.166377213934159,0.122889999943415,14.0478393993558
"4830",70,"N0125","YEARLY","medianPertBEAT",0.170668142571575,0.123459741749215,14.1732860671468
"4831",71,"N0126","YEARLY","Auto.Arima",1.03692012064927,0.761323528332526,24.1260450318489
"4832",72,"N0126","YEARLY","BSTS",1.2126412647983,0.912795302341818,29.3642752489752
"4833",73,"N0126","YEARLY","ETS",1.32231118111474,1.02415486977062,33.5831117913938
"4834",74,"N0126","YEARLY","THETA",1.15603088199297,0.864701484923113,27.7059320199361
"4835",75,"N0126","YEARLY","BEA",1.18986356670947,0.89942456681499,29.024477357406
"4836",76,"N0126","YEARLY","EAT",1.17099282002579,0.883393294342088,28.4716962810596
"4837",77,"N0126","YEARLY","BAT",1.13491254581684,0.846273438532486,27.0654174335867
"4838",78,"N0126","YEARLY","BET",1.23003955679068,0.933883885678519,30.2177730201017
"4839",79,"N0126","YEARLY","BEAT",1.18138680656451,0.890743796342021,28.6948410230385
"4840",80,"N0126","YEARLY","medianBEAT",1.18442253270834,0.889159392709066,28.5558883643015
"4841",81,"N0126","YEARLY","meanBaggedBEAT",1.02079586782333,0.730885561665941,22.7445211880685
"4842",82,"N0126","YEARLY","medianBaggedBEAT",1.0424411674882,0.755949299809607,23.7177358191168
"4843",83,"N0126","YEARLY","meanPertBEAT",1.04425898622197,0.751953216986659,23.4839569713315
"4844",84,"N0126","YEARLY","medianPertBEAT",1.04665779010258,0.749150479035712,23.301880758442
"4845",85,"N0127","YEARLY","Auto.Arima",0.703111942660524,0.610922578234801,54.0889416271378
"4846",86,"N0127","YEARLY","BSTS",1.83912400742833,1.56882425885671,209.434789118836
"4847",87,"N0127","YEARLY","ETS",0.703051928467159,0.610885555330286,54.0912469258499
"4848",88,"N0127","YEARLY","THETA",0.760424592380975,0.607053304360619,89.9319833596018
"4849",89,"N0127","YEARLY","BEA",0.768492766496758,0.629354696780432,86.4675417201419
"4850",90,"N0127","YEARLY","EAT",0.608458958511324,0.523452859327314,60.3511631556508
"4851",91,"N0127","YEARLY","BAT",0.905384607759478,0.738464969173716,105.790480748976
"4852",92,"N0127","YEARLY","BET",0.905406258349976,0.738489651110059,105.79361552778
"4853",93,"N0127","YEARLY","BEAT",0.759384945600884,0.617486889832082,86.968126425744
"4854",94,"N0127","YEARLY","medianBEAT",0.604319113058619,0.47971799987357,63.4822739199073
"4855",95,"N0127","YEARLY","meanBaggedBEAT",0.81853812096961,0.658852534159695,95.338954835918
"4856",96,"N0127","YEARLY","medianBaggedBEAT",0.796796359627676,0.647016009414175,92.4055202624421
"4857",97,"N0127","YEARLY","meanPertBEAT",0.768306579513061,0.606334542233307,90.2186985007937
"4858",98,"N0127","YEARLY","medianPertBEAT",0.801254199628577,0.636791227959806,94.9445986761089
"4859",99,"N0128","YEARLY","Auto.Arima",0.719093444009602,0.581128512827598,44.0845091650089
"4860",100,"N0128","YEARLY","BSTS",1.10751753762494,0.987955772927401,69.5963428203071
"4861",101,"N0128","YEARLY","ETS",0.596713080677913,0.490495987601483,36.2378350045596
"4862",102,"N0128","YEARLY","THETA",0.738029994067979,0.620019185546897,45.8891054743375
"4863",103,"N0128","YEARLY","BEA",0.78607793386355,0.671114502414414,49.2799780690283
"4864",104,"N0128","YEARLY","EAT",0.679574644702248,0.548468973287579,41.3775656203717
"4865",105,"N0128","YEARLY","BAT",0.844190821725401,0.729701157100632,53.1899858198845
"4866",106,"N0128","YEARLY","BET",0.794123434644486,0.684078059987513,49.8815101721378
"4867",107,"N0128","YEARLY","BEAT",0.773846485275353,0.658340673197535,48.4322599203556
"4868",108,"N0128","YEARLY","medianBEAT",0.727793009760703,0.600573849187247,44.9868073196732
"4869",109,"N0128","YEARLY","meanBaggedBEAT",0.645309809801524,0.529066333946544,38.3068704325158
"4870",110,"N0128","YEARLY","medianBaggedBEAT",0.729857218674828,0.628661866652498,45.3381429343166
"4871",111,"N0128","YEARLY","meanPertBEAT",0.683372601295624,0.571761643445308,41.6098782306333
"4872",112,"N0128","YEARLY","medianPertBEAT",0.727503910388492,0.622220306984445,45.093475695278
"4873",113,"N0129","YEARLY","Auto.Arima",0.389710324931089,0.327089883381274,63.7214694265316
"4874",114,"N0129","YEARLY","BSTS",0.636072645417527,0.561714499039474,107.644073033553
"4875",115,"N0129","YEARLY","ETS",0.38967844050553,0.327068292888289,63.7151830434171
"4876",116,"N0129","YEARLY","THETA",0.352588666298203,0.292891222271931,55.0655983797109
"4877",117,"N0129","YEARLY","BEA",0.460542946041842,0.397538843926725,77.6111444640784
"4878",118,"N0129","YEARLY","EAT",0.375700395143388,0.315683132847165,60.8340836165532
"4879",119,"N0129","YEARLY","BAT",0.44197862713432,0.377814449799097,73.9228065578661
"4880",120,"N0129","YEARLY","BET",0.441965313989867,0.377800056137107,73.9200156512782
"4881",121,"N0129","YEARLY","BEAT",0.428030764696679,0.362218193818664,71.0897283732644
"4882",122,"N0129","YEARLY","medianBEAT",0.389694381698687,0.327079088134782,63.7183262349743
"4883",123,"N0129","YEARLY","meanBaggedBEAT",0.486347889368472,0.423736436266831,82.2176346273798
"4884",124,"N0129","YEARLY","medianBaggedBEAT",0.463524203940294,0.400488102385819,77.7704793229086
"4885",125,"N0129","YEARLY","meanPertBEAT",0.486483111465927,0.424587897102041,81.949021490089
"4886",126,"N0129","YEARLY","medianPertBEAT",0.502124590011318,0.4413921780949,84.4045357650001
"4887",127,"N0130","YEARLY","Auto.Arima",0.763480667713336,0.700652794574439,167.740234086831
"4888",128,"N0130","YEARLY","BSTS",0.932489555003306,0.895528795716351,198.750821133049
"4889",129,"N0130","YEARLY","ETS",0.666130327805944,0.593077753920869,148.060045648214
"4890",130,"N0130","YEARLY","THETA",0.801117538494148,0.747173972656352,175.137212159483
"4891",131,"N0130","YEARLY","BEA",0.783209944457566,0.72975311473722,171.517033622698
"4892",132,"N0130","YEARLY","EAT",0.742829592008136,0.680301507050553,163.645830631509
"4893",133,"N0130","YEARLY","BAT",0.829910951496572,0.781118520982381,180.542755793121
"4894",134,"N0130","YEARLY","BET",0.796252956470877,0.745260174097857,173.982692980249
"4895",135,"N0130","YEARLY","BEAT",0.787676622601972,0.734108329217003,172.422078256894
"4896",136,"N0130","YEARLY","medianBEAT",0.782050129342998,0.723913383615395,171.438723123157
"4897",137,"N0130","YEARLY","meanBaggedBEAT",0.881761441876384,0.839438219979746,190.138543468806
"4898",138,"N0130","YEARLY","medianBaggedBEAT",0.826103902952333,0.77760957418537,179.721097175466
"4899",139,"N0130","YEARLY","meanPertBEAT",0.840916837288068,0.794147821800572,182.533550790562
"4900",140,"N0130","YEARLY","medianPertBEAT",0.848495962210277,0.802515742580479,183.971268375625
"4901",1,"N1291","QUARTERLY","Auto.Arima",0.0467207983774611,0.044054295893894,4.88110584344983
"4902",2,"N1291","QUARTERLY","BSTS",0.0413084800420508,0.0293138948863019,3.23536500764776
"4903",3,"N1291","QUARTERLY","ETS",0.0430714956996027,0.030724816992899,3.39164639319905
"4904",4,"N1291","QUARTERLY","THETA",0.0448632567305688,0.0420855265482167,4.66415528323699
"4905",5,"N1291","QUARTERLY","BEA",0.0213824603295699,0.016082876375257,1.77174650528211
"4906",6,"N1291","QUARTERLY","EAT",0.0236170830385204,0.0204094583262129,2.26429291192279
"4907",7,"N1291","QUARTERLY","BAT",0.023737018815214,0.0204516056313879,2.26926244111389
"4908",8,"N1291","QUARTERLY","BET",0.0212848225058298,0.0157657702178892,1.73693714308218
"4909",9,"N1291","QUARTERLY","BEAT",0.0181367242255758,0.0159941688566162,1.76930985224574
"4910",10,"N1291","QUARTERLY","medianBEAT",0.0178126778038284,0.0157538261324064,1.74311355317802
"4911",11,"N1291","QUARTERLY","meanBaggedBEAT",0.0214412646309556,0.0188148902320641,2.08449707469125
"4912",12,"N1291","QUARTERLY","medianBaggedBEAT",0.0198532188339849,0.0172901551819844,1.91580333075516
"4913",13,"N1291","QUARTERLY","meanPertBEAT",0.0173635297336795,0.0150896590275666,1.66895309875059
"4914",14,"N1291","QUARTERLY","medianPertBEAT",0.0174910352186628,0.0152709389238533,1.68891763411784
"4915",15,"N1292","QUARTERLY","Auto.Arima",0.133203556744006,0.104308765436657,8.98592386474188
"4916",16,"N1292","QUARTERLY","BSTS",0.27666894260405,0.225854847046408,19.5972128376806
"4917",17,"N1292","QUARTERLY","ETS",0.133196965194907,0.104300347817249,8.98515300377942
"4918",18,"N1292","QUARTERLY","THETA",0.113890710284768,0.0882295884817542,7.58929196262326
"4919",19,"N1292","QUARTERLY","BEA",0.180811762112415,0.144821320100104,12.5227632354006
"4920",20,"N1292","QUARTERLY","EAT",0.126741178674011,0.0987728065556993,8.50269125348886
"4921",21,"N1292","QUARTERLY","BAT",0.174290772518457,0.138891925693667,11.9999351243841
"4922",22,"N1292","QUARTERLY","BET",0.174288536532691,0.138889119820531,11.9996781707299
"4923",23,"N1292","QUARTERLY","BEAT",0.163992041214825,0.130244031224563,11.2462395942329
"4924",24,"N1292","QUARTERLY","medianBEAT",0.133195735703983,0.104158645772093,8.97092646836667
"4925",25,"N1292","QUARTERLY","meanBaggedBEAT",0.121586497652252,0.0953244390267377,8.21882725528418
"4926",26,"N1292","QUARTERLY","medianBaggedBEAT",0.123498292135823,0.097417527744636,8.40605764336474
"4927",27,"N1292","QUARTERLY","meanPertBEAT",0.125586072409515,0.0978451511305765,8.42345329510798
"4928",28,"N1292","QUARTERLY","medianPertBEAT",0.131382785775618,0.102039953494836,8.77985882520313
"4929",29,"N1293","QUARTERLY","Auto.Arima",0.108713642197754,0.0841567151045518,8.44146356194968
"4930",30,"N1293","QUARTERLY","BSTS",0.332096212421256,0.284284708187309,29.2305003547728
"4931",31,"N1293","QUARTERLY","ETS",0.171520872599028,0.139023940419644,14.0949353038582
"4932",32,"N1293","QUARTERLY","THETA",0.174135638655411,0.141320092229694,14.3323021496167
"4933",33,"N1293","QUARTERLY","BEA",0.203673396920935,0.169145349703377,17.2543869508945
"4934",34,"N1293","QUARTERLY","EAT",0.151368432185769,0.121490477717505,12.2883208825092
"4935",35,"N1293","QUARTERLY","BAT",0.204551121126621,0.16991073364006,17.333509232814
"4936",36,"N1293","QUARTERLY","BET",0.225684435335211,0.188209580278882,19.2192459360826
"4937",37,"N1293","QUARTERLY","BEAT",0.196268290767883,0.162189035334956,16.5238657505751
"4938",38,"N1293","QUARTERLY","medianBEAT",0.172825320618766,0.140172016324669,14.2136187267375
"4939",39,"N1293","QUARTERLY","meanBaggedBEAT",0.272308431391437,0.235228151696198,24.2417676808235
